Rate_Ratio
" Pennsylvania Resident Deaths: Crude/Age-Specific Rates per 100,000"

CauseofDeaths,CountyState,Year,Sex,RaceEthnicity,Age,Obs_Count,Exp_Count,Population,TRateRatio,RateRatio,LowerBound,UpperBound,Significance,FIPSCode
Heart disease,Beaver,2022,Female,Black,40 to 44,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Heart disease,Beaver,2022,Female,Black,45 to 49,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Heart disease,Beaver,2022,Female,Black,50 to 54,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Heart disease,Beaver,2022,Female,Black,55 to 59,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Heart disease,Beaver,2022,Female,Black,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Heart disease,Beaver,2022,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Heart disease,Beaver,2022,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Heart disease,Beaver,2022,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Heart disease,Beaver,2022,Female,Asian/Pacific Islander,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Heart disease,Beaver,2022,Female,Asian/Pacific Islander,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Heart disease,Beaver,2022,Female,Asian/Pacific Islander,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Heart disease,Beaver,2022,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Heart disease,Beaver,2022,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Heart disease,Beaver,2022,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Heart disease,Beaver,2022,Female,Multi-Race,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Heart disease,Beaver,2022,Female,Multi-Race,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Heart disease,Beaver,2022,Female,Multi-Race,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Heart disease,Beaver,2022,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Heart disease,Beaver,2022,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Heart disease,Beaver,2022,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Heart disease,Beaver,2022,Female,Hispanic,50 to 54,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Heart disease,Beaver,2022,Female,Hispanic,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Heart disease,Beaver,2022,Female,Hispanic,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Heart disease,Bedford,2022,Male,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,White,45 to 49,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,White,50 to 54,4,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,White,55 to 59,3,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,White,60 to 64,4,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,Black,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,Black,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,Black,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,Asian/Pacific Islander,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,Asian/Pacific Islander,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,Asian/Pacific Islander,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,Multi-Race,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,Multi-Race,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,Multi-Race,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,Hispanic,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,Hispanic,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Male,Hispanic,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,White,40 to 44,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,White,45 to 49,3,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,White,50 to 54,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,White,55 to 59,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,White,60 to 64,3,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,Black,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,Black,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,Black,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,Asian/Pacific Islander,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,Asian/Pacific Islander,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,Asian/Pacific Islander,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,Multi-Race,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,Multi-Race,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,Multi-Race,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,Hispanic,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,Hispanic,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Bedford,2022,Female,Hispanic,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,009
Heart disease,Berks,2022,Male,White,35 to 39,1,2,"11,348",Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Male,White,40 to 44,1,4,"11,033",Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Male,White,45 to 49,2,6,"10,553",Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Male,White,50 to 54,10,13,"12,214",Crude/Age-Specific Rate,81.9,31.1,132.6,,011
Heart disease,Berks,2022,Male,White,55 to 59,20,27,"13,273",Crude/Age-Specific Rate,150.7,84.7,216.7,,011
Heart disease,Berks,2022,Male,White,60 to 64,34,39,"13,489",Crude/Age-Specific Rate,252.1,167.4,336.7,,011
Heart disease,Berks,2022,Male,Black,35 to 39,2,1,"1,225",Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Male,Black,40 to 44,1,1,"1,116",Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Male,Black,45 to 49,0,1,962,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Male,Black,50 to 54,0,2,"1,026",Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Male,Black,55 to 59,1,4,966,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Male,Black,60 to 64,1,5,749,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Male,Asian/Pacific Islander,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Male,Asian/Pacific Islander,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Male,Asian/Pacific Islander,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Male,Multi-Race,35 to 39,0,0,409,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Male,Multi-Race,40 to 44,0,0,383,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Male,Multi-Race,45 to 49,0,0,277,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Male,Multi-Race,50 to 54,0,0,214,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Male,Multi-Race,55 to 59,0,0,289,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Male,Multi-Race,60 to 64,0,0,144,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Male,Hispanic,35 to 39,1,1,"3,617",Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Male,Hispanic,40 to 44,1,1,"3,337",Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Male,Hispanic,45 to 49,1,2,"2,999",Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Male,Hispanic,50 to 54,2,3,"2,593",Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Male,Hispanic,55 to 59,2,3,"2,286",Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Male,Hispanic,60 to 64,6,3,"1,667",Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,White,35 to 39,1,1,"11,231",Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,White,40 to 44,2,2,"11,043",Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,White,45 to 49,1,4,"10,561",Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,White,50 to 54,6,6,"12,099",Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,White,55 to 59,7,10,"13,436",Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,White,60 to 64,14,18,"13,337",Crude/Age-Specific Rate,105.0,50.0,159.9,,011
Heart disease,Berks,2022,Female,Black,35 to 39,0,0,"1,102",Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,Black,40 to 44,0,1,"1,069",Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,Black,45 to 49,0,1,869,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,Black,50 to 54,2,1,924,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,Black,55 to 59,0,2,875,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,Black,60 to 64,1,2,676,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,Asian/Pacific Islander,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,Asian/Pacific Islander,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,Asian/Pacific Islander,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,Multi-Race,35 to 39,0,0,398,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,Multi-Race,40 to 44,0,0,331,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,Multi-Race,45 to 49,0,0,259,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,Multi-Race,50 to 54,0,0,277,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,Multi-Race,55 to 59,0,0,224,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,Multi-Race,60 to 64,0,0,141,Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,Hispanic,35 to 39,0,0,"3,692",Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,Hispanic,40 to 44,1,1,"3,544",Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,Hispanic,45 to 49,1,1,"2,892",Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,Hispanic,50 to 54,2,1,"2,775",Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,Hispanic,55 to 59,1,1,"2,417",Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Berks,2022,Female,Hispanic,60 to 64,1,2,"1,593",Crude/Age-Specific Rate,ND,ND,ND,,011
Heart disease,Blair,2022,Male,White,35 to 39,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,White,40 to 44,2,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,White,45 to 49,2,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,White,50 to 54,4,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,White,55 to 59,10,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,White,60 to 64,11,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,Black,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,Black,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,Black,60 to 64,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,Asian/Pacific Islander,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,Asian/Pacific Islander,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,Asian/Pacific Islander,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,Multi-Race,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,Multi-Race,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,Multi-Race,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,Hispanic,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,Hispanic,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Male,Hispanic,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,White,40 to 44,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,White,50 to 54,4,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,White,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,White,60 to 64,12,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,Black,50 to 54,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,Black,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,Black,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,Asian/Pacific Islander,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,Asian/Pacific Islander,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,Asian/Pacific Islander,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,Multi-Race,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,Multi-Race,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,Multi-Race,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,Hispanic,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,Hispanic,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Blair,2022,Female,Hispanic,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Heart disease,Bradford,2022,Male,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Heart disease,Bradford,2022,Male,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Heart disease,Bradford,2022,Male,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Heart disease,Bradford,2022,Male,White,50 to 54,3,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Heart disease,Bradford,2022,Male,White,55 to 59,4,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Heart disease,Bradford,2022,Male,White,60 to 64,10,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Heart disease,Bradford,2022,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Heart disease,Bradford,2022,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Heart disease,Bradford,2022,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Heart disease,Bradford,2022,Male,Black,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Heart disease,Bradford,2022,Male,Black,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Heart disease,Bradford,2022,Male,Black,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Heart disease,Bradford,2022,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Heart disease,Bradford,2022,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Heart disease,Bradford,2022,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Heart disease,Bradford,2022,Male,Asian/Pacific Islander,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Heart disease,Bradford,2022,Male,Asian/Pacific Islander,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Heart disease,Bradford,2022,Male,Asian/Pacific Islander,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
