Rate_Ratio
" Pennsylvania Resident Deaths: Crude/Age-Specific Rates per 100,000"

CauseofDeaths,CountyState,Year,Sex,RaceEthnicity,Age,Obs_Count,Exp_Count,Population,TRateRatio,RateRatio,LowerBound,UpperBound,Significance,FIPSCode
Coronary heart disease,Berks,2022,Female,Multi-Race,40 to 44,0,0,331,Crude/Age-Specific Rate,ND,ND,ND,,011
Coronary heart disease,Berks,2022,Female,Multi-Race,45 to 49,0,0,259,Crude/Age-Specific Rate,ND,ND,ND,,011
Coronary heart disease,Berks,2022,Female,Hispanic,35 to 39,0,0,"3,692",Crude/Age-Specific Rate,ND,ND,ND,,011
Coronary heart disease,Berks,2022,Female,Hispanic,40 to 44,0,0,"3,544",Crude/Age-Specific Rate,ND,ND,ND,,011
Coronary heart disease,Berks,2022,Female,Hispanic,45 to 49,1,0,"2,892",Crude/Age-Specific Rate,ND,ND,ND,,011
Coronary heart disease,Blair,2022,Male,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Male,White,40 to 44,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Male,White,45 to 49,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Female,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Female,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Female,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Blair,2022,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,013
Coronary heart disease,Bradford,2022,Male,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Male,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Male,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Female,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Female,White,40 to 44,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Female,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bradford,2022,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Coronary heart disease,Bucks,2022,Male,White,35 to 39,0,2,"17,259",Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Male,White,40 to 44,2,4,"17,345",Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Male,White,45 to 49,6,7,"16,581",Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Male,Black,35 to 39,0,0,"1,104",Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Male,Black,40 to 44,0,0,"1,060",Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Male,Black,45 to 49,0,1,966,Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Male,Asian/Pacific Islander,35 to 39,0,0,"1,536",Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Male,Asian/Pacific Islander,40 to 44,0,0,"1,530",Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Male,Asian/Pacific Islander,45 to 49,0,0,"1,431",Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Male,Multi-Race,35 to 39,0,0,318,Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Male,Multi-Race,40 to 44,0,0,274,Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Male,Multi-Race,45 to 49,0,0,229,Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Male,Hispanic,35 to 39,0,0,"1,767",Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Male,Hispanic,40 to 44,0,0,"1,759",Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Male,Hispanic,45 to 49,1,1,"1,441",Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Female,White,35 to 39,1,1,"16,662",Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Female,White,40 to 44,1,1,"16,834",Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Female,White,45 to 49,1,4,"16,086",Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Female,Black,35 to 39,0,0,"1,189",Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Female,Black,40 to 44,1,0,"1,140",Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Female,Black,45 to 49,0,0,985,Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Female,Asian/Pacific Islander,35 to 39,0,0,"1,722",Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Female,Asian/Pacific Islander,40 to 44,0,0,"1,792",Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Female,Asian/Pacific Islander,45 to 49,0,0,"1,541",Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Female,Multi-Race,35 to 39,0,0,321,Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Female,Multi-Race,40 to 44,0,0,265,Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Female,Multi-Race,45 to 49,0,0,242,Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Female,Hispanic,35 to 39,0,0,"1,473",Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Female,Hispanic,40 to 44,0,0,"1,537",Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Bucks,2022,Female,Hispanic,45 to 49,0,0,"1,393",Crude/Age-Specific Rate,ND,ND,ND,,017
Coronary heart disease,Butler,2022,Male,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Male,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Male,White,45 to 49,3,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Female,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Female,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Female,White,45 to 49,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Butler,2022,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Coronary heart disease,Cambria,2022,Male,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Male,White,40 to 44,2,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Male,White,45 to 49,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Female,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Female,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Female,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cambria,2022,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,021
Coronary heart disease,Cameron,2022,Male,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Male,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Male,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Female,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Female,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Female,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Cameron,2022,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,023
Coronary heart disease,Carbon,2022,Male,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,025
Coronary heart disease,Carbon,2022,Male,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,025
Coronary heart disease,Carbon,2022,Male,White,45 to 49,2,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,025
Coronary heart disease,Carbon,2022,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,025
Coronary heart disease,Carbon,2022,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,025
Coronary heart disease,Carbon,2022,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,025
Coronary heart disease,Carbon,2022,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,025
Coronary heart disease,Carbon,2022,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,025
Coronary heart disease,Carbon,2022,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,025
Coronary heart disease,Carbon,2022,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,025
Coronary heart disease,Carbon,2022,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,025
Coronary heart disease,Carbon,2022,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,025
Coronary heart disease,Carbon,2022,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,025
Coronary heart disease,Carbon,2022,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,025
Coronary heart disease,Carbon,2022,Male,Hispanic,45 to 49,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,025
Coronary heart disease,Carbon,2022,Female,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,025
Coronary heart disease,Carbon,2022,Female,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,025
Coronary heart disease,Carbon,2022,Female,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,025
