Rate_Ratio
" Pennsylvania Resident Deaths: Crude/Age-Specific Rates per 100,000"

CauseofDeaths,CountyState,Year,Sex,RaceEthnicity,Age,Obs_Count,Exp_Count,Population,TRateRatio,RateRatio,LowerBound,UpperBound,Significance,FIPSCode
Suicide (intentional self-harm),Allegheny,2022,Male,Multi-Race,55 to 59,0,0,270,Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Male,Multi-Race,60 to 64,0,0,205,Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Male,Hispanic,25 to 29,1,0,"1,500",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Male,Hispanic,30 to 34,0,0,"1,634",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Male,Hispanic,35 to 39,0,0,"1,665",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Male,Hispanic,40 to 44,0,0,"1,210",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Male,Hispanic,45 to 49,0,0,845,Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Male,Hispanic,50 to 54,0,0,740,Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Male,Hispanic,55 to 59,0,0,518,Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Male,Hispanic,60 to 64,0,0,470,Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,White,25 to 29,0,1,"31,575",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,White,30 to 34,5,3,"35,085",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,White,35 to 39,2,2,"33,643",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,White,40 to 44,2,3,"29,204",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,White,45 to 49,1,3,"25,114",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,White,50 to 54,2,3,"29,241",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,White,55 to 59,3,3,"33,256",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,White,60 to 64,3,4,"38,729",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Black,25 to 29,0,0,"6,746",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Black,30 to 34,2,0,"7,327",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Black,35 to 39,2,1,"5,612",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Black,40 to 44,0,0,"4,918",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Black,45 to 49,0,0,"4,497",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Black,50 to 54,1,0,"4,865",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Black,55 to 59,2,0,"4,954",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Black,60 to 64,0,0,"5,243",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Asian/Pacific Islander,25 to 29,1,0,"2,332",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Asian/Pacific Islander,30 to 34,0,0,"2,896",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Asian/Pacific Islander,35 to 39,0,0,"2,663",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Asian/Pacific Islander,40 to 44,0,0,"2,192",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Asian/Pacific Islander,45 to 49,0,0,"1,941",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Asian/Pacific Islander,50 to 54,0,0,"1,561",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Asian/Pacific Islander,55 to 59,0,0,"1,116",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Asian/Pacific Islander,60 to 64,0,0,827,Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Multi-Race,25 to 29,0,0,"1,460",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Multi-Race,30 to 34,0,0,"1,238",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Multi-Race,35 to 39,0,0,853,Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Multi-Race,40 to 44,0,0,697,Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Multi-Race,45 to 49,0,0,478,Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Multi-Race,50 to 54,0,0,454,Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Multi-Race,55 to 59,0,0,343,Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Multi-Race,60 to 64,0,0,268,Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Hispanic,25 to 29,0,0,"1,416",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Hispanic,30 to 34,0,0,"1,479",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Hispanic,35 to 39,0,0,"1,244",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Hispanic,40 to 44,0,0,"1,100",Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Hispanic,45 to 49,0,0,835,Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Hispanic,50 to 54,0,0,732,Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Hispanic,55 to 59,0,0,658,Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Allegheny,2022,Female,Hispanic,60 to 64,0,0,535,Crude/Age-Specific Rate,ND,ND,ND,,003
Suicide (intentional self-harm),Armstrong,2022,Male,White,25 to 29,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,White,30 to 34,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,White,35 to 39,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,White,40 to 44,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,White,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,White,55 to 59,2,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,White,60 to 64,3,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Black,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Black,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Black,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Black,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Black,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Asian/Pacific Islander,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Asian/Pacific Islander,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Asian/Pacific Islander,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Asian/Pacific Islander,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Asian/Pacific Islander,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Multi-Race,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Multi-Race,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Multi-Race,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Multi-Race,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Multi-Race,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Hispanic,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Hispanic,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Hispanic,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Hispanic,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Male,Hispanic,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,White,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,White,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,White,35 to 39,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,White,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,White,55 to 59,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,White,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Black,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Black,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Black,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Black,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Black,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Asian/Pacific Islander,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Asian/Pacific Islander,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Asian/Pacific Islander,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Asian/Pacific Islander,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Asian/Pacific Islander,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Multi-Race,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Multi-Race,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Multi-Race,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Multi-Race,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Multi-Race,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Hispanic,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Hispanic,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Hispanic,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Hispanic,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Armstrong,2022,Female,Hispanic,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,005
Suicide (intentional self-harm),Beaver,2022,Male,White,25 to 29,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,White,30 to 34,5,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,White,35 to 39,2,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,White,40 to 44,3,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,White,45 to 49,2,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,White,50 to 54,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,White,55 to 59,4,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,White,60 to 64,2,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Black,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Black,30 to 34,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Black,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Black,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Black,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Asian/Pacific Islander,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Asian/Pacific Islander,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Asian/Pacific Islander,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Asian/Pacific Islander,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Asian/Pacific Islander,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Multi-Race,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Multi-Race,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Multi-Race,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Multi-Race,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Multi-Race,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Hispanic,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Hispanic,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Hispanic,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Hispanic,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Male,Hispanic,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Female,White,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Female,White,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Female,White,35 to 39,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Female,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Female,White,45 to 49,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Female,White,50 to 54,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Female,White,55 to 59,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Female,White,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
Suicide (intentional self-harm),Beaver,2022,Female,Black,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,007
